type-integer,type-number,0.9
type-integer,type-integer,1
type-integer,(NOT type-number) OR (NOT type-integer),0.9
token-0,token-zero,1
token-1,token-one,1
token-2,token-two,1
token-+,token-plus,1
token--,token-minus,1
token-*,token-times,1
token-\div,token-divided_by,1
token-^,token-to_the_power_of,1
token-\sum,token-sum,1
token-=,token-equals OR token-is,1
